Rows/Columns;c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19;c20;c21;c22;c23;c24;c25;c26;c27;c28;c29;c30;c31;c32;c33;c34;c35;c36;c37;c38;c39;c40;c41;c42;c43;c44;c45;c46;c47;c48;c49;c50;c51;c52;c53;c54;c55;c56;c57;c58;c59;c60;c61;c62;c63;c64;c65;c66;c67;c68;c69;c70;c71;c72;c73;c74;c75;c76;c77;c78;c79;c80;c81;c82;c83;c84;c85;c86;c87;c88;c89;c90;c91;c92;c93;c94;c95;c96;c97;c98;c99
g35;-0.409664898557;1.07716988749;-0.2037359405;0.613277065362;-0.686458289371;-1.31004453015;1.63294244265;-0.219925605155;0.155404447309;0.633785273792;-0.696651717424;-0.382429176778;0.795108692768;-0.916868621423;-0.648393410796;-0.176820801091;-1.15062751801;-1.03357611183;-0.513915580723;0.508736991202;1.12047945725;0.623908358625;-1.50544943304;-0.479612537916;0.486308600943;-0.872731136694;0.153557519479;1.32720846734;0.224370485013;1.00099517596;-1.28650041552;-0.99161404264;-0.941960629727;-0.8644039181;-0.85616212234;-0.435228538607;-0.345899052968;-0.245764469352;-0.162821997334;-0.0980668104246;-0.0731559672988;-0.0436396644178;0.0724622548494;0.116591499;0.829572842687;-2.20749334442;-0.475945102375;-1.61562335857;0.0544523316487;-0.248692195748;-0.255404203446;-2.00476863848;-0.164577472316;1.8417641216;1.15335131673;1.36439674797;-0.052254247655;0.659358037838;-0.763475935254;-1.32604230304;-0.247184825673;-0.210507454489;1.41170305348;1.33033617177;0.666321593119;-0.569220439299;-1.23697917075;-1.55793615143;-0.675029428268;0.561789050176;1.72205232019;-0.113226766363;0.866113394714;-0.266227137878;-0.829073162572;0.400952967648;0.675587135465;-1.17486910243;0.999778589214;-0.487966167309;0.322802916669;0.75475250271;-0.0979573790697;-0.0413254647166;-0.13616998438;1.30283508825;0.774215858106;0.265894772796;0.0535051498799;0.30345434438;1.14620051885;0.81477110317;-0.925437172803;-1.50014647068;-1.38570523345;-0.340499510651;-0.166556690974;0.41488279518;-0.180525888687;-0.78469657796
g36;-1.16797819762;1.44154540451;0.891806544134;0.657764015154;-0.827932007346;-0.560108551961;-0.14751080372;-0.469369285755;0.288473411849;-1.17881907084;0.257174210994;-1.48142906037;-0.55014437468;-0.108882921407;-0.736164177411;0.462391936435;0.801035902499;0.632841081286;-0.540782750991;-1.08623254679;1.38911527481;0.184673586663;-1.45372305551;0.706261557837;2.04942828545;1.51686074856;-0.996674595018;-0.324568992423;0.485246193736;0.207938791141;-0.94484801809;-0.862712025726;-0.790609042789;-0.436283673424;-0.340747869166;-0.225445196015;0.00608290947874;0.0256577626352;0.0843679058902;0.243475027701;0.461943267515;0.968242464916;1.31724152645;1.3697777904;2.74173270462;-0.458231231192;0.381817375719;-0.905945904739;-0.800210422358;0.666617409526;0.431119529532;-1.4163732475;1.20389582164;0.0988964351091;-1.74789986153;-0.156056959965;0.69321300347;-2.08662985794;0.0392244375113;-0.858935629218;-0.397362041235;-1.11794233512;-0.363043363184;-0.880059281904;-1.97770821585;0.981745411231;0.196023156703;-1.62580521816;-1.5187212981;-0.332917272766;-0.0240714905808;-0.168490463967;-2.44867373;-1.60130165859;-0.494888829692;-0.480922054949;1.52384721154;-0.68564393924;0.331394199918;0.0227290118895;0.303903125057;0.81174247714;-0.798946072353;-2.60215583449;1.81810993542;-0.340949326214;0.0970114522529;-0.991844950202;-0.986110183068;0.606038182941;0.0384466419658;1.97235818309;-1.68686295654;1.10623328002;0.726931741671;1.90918612205;0.923252796766;0.279378002818;-0.089171114971;-1.82228089381
g37;0.300351931065;-1.64355006254;-0.575089474114;-1.09092982746;0.685885946963;-1.21002847534;0.0756932697931;-0.0809578638715;-0.454258437682;-0.600285788623;-2.3241588448;-1.10956154032;-0.560408784754;-0.407102244647;0.681618665326;0.374337334819;-0.624380987831;0.768528030386;0.531406326537;-0.0061014958749;-0.413977702895;-0.062235594422;-0.354775572686;1.05269833684;1.75286930868;-0.696538890334;0.603893485989;-1.84026686272;-1.60039134768;-0.853878296198;-1.64502683589;-1.61914952319;-1.59649002963;-0.875943650574;-0.669342683745;-0.647956230431;-0.584671519308;-0.401121446808;0.287715998646;0.918239477043;0.951959861102;0.993227071431;1.09427746995;1.81937610531;2.20745302018;0.555180284076;-0.196766586246;-1.17226496172;0.282069276458;1.44088236698;0.662845526834;1.92219058835;-0.467058737079;-0.591200563747;-1.31684716377;1.30767161049;-2.837484733;-0.0679258722414;0.0668852430585;0.387666781523;-0.837042349467;0.960509484107;0.407490694937;0.186280097746;0.21234091591;0.0604186131452;0.205465991735;0.321743874004;-1.06899293921;-0.537142509735;0.373190526529;-0.0139321883343;-0.506630673271;-0.0856829833836;-1.82173367946;-0.0034559775513;-0.744367373482;-0.732287072705;-0.505736520602;0.315656631759;-0.723754264835;0.632971011181;-0.754520550575;0.115770040938;-1.37445459145;2.06513412308;-0.804005663448;-0.740227492498;1.66721271223;-0.641568546825;0.395113001455;1.15948181738;-1.1285560432;1.22298110765;-0.772699684859;-1.33578625278;-0.804629601575;-0.493066314254;-1.05170072637;0.526280415718
g38;-0.379307245309;0.0924425479256;0.634770302484;0.545874135238;-0.429220232105;0.0643944196945;0.698026746851;0.409781523918;0.487197798808;1.41322996358;0.425970206295;-0.274625468938;-1.53925378765;0.723239471306;2.35820674573;-0.0781549883369;1.72469336604;0.551866943688;1.33696677923;1.9485927358;1.63490574116;0.0806533816777;0.70230904616;0.877911735998;0.755367899498;0.88199517538;-1.136441898;1.33300934951;0.902976248349;0.617801880663;-1.48851901207;-1.17475201564;-1.147776969;-0.707411719525;-0.603547823574;-0.38700241396;-0.0161556628305;0.138452759847;0.230733634343;0.414043828896;0.601540928615;0.843824109602;1.00121854641;1.78942949114;2.78015254787;-0.791110163303;0.130376213872;-0.777222757478;1.019811903;-0.472550582166;-0.412237900384;0.365694193154;-0.589760736265;1.34652046911;0.65146377984;0.963263151635;2.37438111615;1.53278363396;0.942635729369;-0.0716051716716;0.0858097682992;-0.576185482937;-0.59876392772;-0.562744409279;-0.272042500933;1.50318189267;-1.27567860676;0.199867895694;-1.46348719219;-0.40858554653;1.47551564706;-0.801705164306;1.03480253884;-1.17696535968;0.394748608511;-0.410944561488;-1.83149707454;-0.529021373971;-0.348310143613;0.742556500099;1.93272964617;-0.26093415842;-0.296328901304;1.0065076314;-1.9696702249;-1.23966289075;-0.136685922367;1.87449260985;1.14624832952;1.28897243405;0.398233391698;0.187325104695;0.68366321932;-0.679248519649;0.294659228993;-0.811636116032;-0.588725551693;0.484854042842;0.246343682611;0.398803369543
g39;-0.0222185896292;0.0371505178288;-0.609896679545;-2.49890361287;-0.792740550964;-2.10134725061;1.35741092716;1.1418978845;0.772022310581;-1.03379855973;-0.80530297026;-1.61592505997;-0.0375800945533;-0.394147664679;0.152951461542;-0.806252598542;0.991712180007;-0.141432607545;0.780235218683;0.68722937902;-0.233063099242;0.763277166355;2.29676904269;2.12346380684;0.138904156967;1.08029782178;0.403546194372;0.36851827687;1.3375767223;2.14091320037;-1.97594400745;-1.89181435192;-1.34230196189;-0.397279327814;-0.367708942635;0.123023712595;0.150200984778;0.375947138944;0.378767142252;0.599951522052;0.603785654248;0.826423584072;1.02125368871;1.89056107637;2.34350105012;1.69647565313;-1.45660349828;0.897488358629;-0.940009677737;0.952212902892;1.39649515912;0.74307550295;-0.471948293813;-0.711701677025;0.58587859881;0.814027544967;-0.383332931507;-1.46536484835;-0.00905983135748;-1.07456870554;-0.27263526786;0.362146009471;0.825529060257;-0.125461849017;0.580936684856;-0.175252949345;-0.333293248467;0.168774688817;0.0899429911977;-1.52938943457;-0.92720377168;-0.688116420441;-0.26936890783;0.0852619250169;1.15188632798;-0.626239614279;1.91969288525;0.288324219162;-0.44714162173;0.447436063307;0.0470600889642;0.721436570002;-0.0990748800962;0.582196188254;0.640378360077;0.734796734751;-0.0631442530107;-1.84629585589;-0.81334081475;2.82127730941;0.935849740495;-0.42277220287;0.757564438666;1.30016877591;0.219988653973;-0.747832598543;0.464087342759;1.84448316888;1.31603391579;0.0662857778855
g40;-1.16260651382;1.17079316439;0.529437418198;-0.332389818089;-0.663320246835;-1.80217160338;-0.855440325956;1.39218456071;-0.0876346484295;-0.352284658958;0.222649205979;0.0586806210431;-1.45855138814;-0.00621807080386;1.69783728113;0.150070439755;0.465991227848;-0.241114533614;0.694571383151;1.3466243877;-0.355691253439;1.2856231188;-0.326957704624;-0.965387203349;-0.942799970596;0.54825941398;0.751444440043;-0.160688605163;-1.16966056831;-0.900470416261;1.60894047568;1.17375118303;0.97048966734;0.853398874989;0.538774363184;0.424205854149;0.30486279373;0.293240444192;0.0424959331328;-0.310026017088;-0.328245451666;-0.432845044338;-0.826200604196;-1.71546815237;-2.00801974108;1.08087721101;-1.37361968678;-2.22973451583;-0.101236209649;-0.412082720972;-1.83944378633;-0.915698839607;-0.418240946096;-0.723543201335;0.408393809833;-0.494627958366;1.42931616258;-0.552940693145;-0.711945592317;-1.04613577743;-0.615585682206;1.61940515529;1.01718930565;-0.743057897223;1.74378710457;1.07525083077;-1.03749087111;0.0716306222266;0.701383591914;0.515042384582;0.130709818354;-1.30766296196;0.553656548764;2.20981710742;-0.451870106133;-1.28618809344;1.05117632817;2.06392787705;0.821816504164;-0.122978258513;0.581984873421;-0.0637230269959;-0.510685048853;-0.342895130076;-0.114675252234;-1.07271373475;-0.152299960828;0.349326874533;0.563620645906;0.0358108052321;-0.814736059702;2.34338181012;-1.4823221311;1.73373993941;-0.2999744019;0.37085515551;-0.860884316889;-1.19006985882;-1.43164092043;-0.841154009873
g41;-0.884954868872;-0.00254561022302;0.631124662771;-0.957244392844;-1.67579427461;0.456545695135;2.42112909556;-0.759910403912;0.503074920314;-1.30082705158;-0.0642355655367;0.156729276196;-2.21417354631;0.221238429405;0.192411226091;-0.388419982123;-1.66985960002;-0.41849341969;0.161967799707;-1.29526967933;1.71695593594;-1.20228297091;0.383223699548;-1.64227682337;-0.25882437;-0.839420868842;0.904675026048;0.640270791931;-2.07212657551;0.621245492594;1.79588876176;1.14025103199;0.902190857494;0.800989422916;0.65160935886;0.531605504137;0.376405449834;0.130513036463;0.0189198324317;-0.095480065162;-0.743457259907;-0.790855182615;-0.949482639768;-0.966897562469;-0.991281449079;-0.304795631705;-0.873241743315;0.322102838268;-2.3729795803;0.34586741447;-0.789913981714;-0.564663040956;0.0798913112709;0.908390161004;0.509585196586;1.07216228318;-0.116860678462;0.315345499428;0.0339164118518;-0.240382610277;0.29531812967;-1.2446234255;0.955608104505;-0.324781299536;-1.07334458479;-1.34748044702;0.631309851012;-1.06087144409;0.35927740338;-0.390835240123;-1.09908448771;-0.429695696189;-0.87461488092;-1.37761893971;0.204579030667;1.08127377007;-0.0825642457005;-0.170502493102;1.27092834897;0.105790363039;1.02245633223;1.69494273641;-0.145972798521;1.19865167777;0.199307683804;0.444032607865;1.53144985786;-1.73828109918;0.79674945756;1.63995725459;0.185929568464;0.369816353091;-0.0565126894757;0.490240046896;0.626552063429;0.693075132458;0.141792144666;0.746054193018;-2.01819909033;0.445164798433
g42;-1.34806623388;-1.43127504975;0.759100423968;-0.149441132575;0.566617937818;-0.303985111002;0.0151368692601;0.898300257255;0.495182891505;-0.928302005162;-0.799967689073;0.754915433775;-0.884783821818;-1.07655974468;1.88679332873;0.859228032119;0.28866548257;-1.06104082812;-0.786490334208;-0.822075285727;-1.38842445175;-1.21953513874;1.00384348613;0.978434062034;0.22488963061;1.29212515728;-0.212144059892;0.776878137908;0.773144956845;-0.230829549941;1.56513561285;1.08600344384;0.936284410284;0.67845555401;0.671680347021;0.352134368679;0.212868093661;-0.0127267448715;-0.11311002495;-0.221245955711;-0.262583905728;-0.538796344617;-0.607350048908;-1.48698997347;-1.90653653725;0.581352232814;0.255937448131;-0.62141018186;-2.4969348374;-0.435782702271;1.7030447897;0.0116574944089;0.0347740366067;-2.8473852723;1.53004270542;-0.153308743727;-0.669224140865;-0.0802657846314;0.508697944476;1.35401336991;0.530412032279;-0.275891243457;0.201268465089;0.565978931886;-0.490187415339;0.248148573468;0.0223754947253;-1.959505729;-0.570214404627;1.69554884549;0.902162804193;-0.362082696087;-0.38688745433;0.700912162245;-0.47122845291;-0.811197403612;0.450157891228;0.145864231397;-0.73796866671;-0.664607116676;1.57854078809;-0.383748905458;-0.126562408412;1.67073472002;0.609479841753;1.37257867082;0.0762880789294;-0.184181521541;-0.501139782796;1.43071704545;-0.412373077638;1.28000107141;-1.44657899449;3.0876416875;-0.400139012286;0.821911149696;1.22816251606;2.48662268522;0.492551038414;1.44288156072
g43;-1.46244830881;-0.177840978548;-0.787949585847;-0.445902237989;1.05363007345;-1.06841891155;1.22766776765;-0.334089223329;-0.699763179296;0.759661688221;0.327573610025;1.07372083801;-0.918421945417;-0.204628033395;-0.00749995177597;1.29823411779;-0.152620768628;0.0532606447948;-0.571560765027;1.24919602502;-0.974708840972;1.62618144592;-0.345660456906;1.80521944783;0.711445343647;1.12892970319;0.849793895568;0.0152971252578;0.282915186524;-1.82585001973;2.73776651089;1.63792184072;1.52971101716;1.51962759258;0.572583327215;0.491129020312;0.281637513991;0.237157879445;-0.357454083018;-0.392460938995;-0.6100867932;-0.82564242164;-1.11066216452;-1.21772818737;-1.54722377225;-0.178628182196;-1.37090536266;1.37920057986;0.970426946858;-0.00344567176588;-1.44440311712;0.0636951325601;-0.59061362821;-0.0247599372866;1.46056663251;-1.69730362153;-0.0730029614206;-0.114810967066;1.55842335625;-0.208161932646;0.492956445222;0.131747921112;0.354306695568;1.30580520057;-0.603699997326;-0.573347750217;-0.630953397372;-0.434706108275;0.524010924382;0.124809124965;-0.255109150595;1.78569304308;1.09710783508;1.51467916034;-0.390639600633;0.545413469525;-0.250796060478;0.288135231808;0.0857301806369;0.0208666090596;0.0635798785966;-0.670290460531;1.93358030986;1.77935704094;1.76941106322;-0.14168106691;1.18085951604;-0.675560339459;-0.669766489894;0.358108691352;-0.411905312564;-1.61251757541;0.299609728812;2.18587641188;0.727577729797;-0.572231350296;-0.790823657938;0.88421285032;-1.12247402163;-1.03823801868
g44;-0.625982572905;0.785406079049;0.527018027239;1.57911755966;1.06428260422;-1.4973916234;-1.17778193887;0.31599268718;-0.915386816234;-1.85536638591;-1.12653040377;0.395713832161;-0.0964457836271;1.94507788742;-0.893712161732;-1.15134778091;1.83823988369;0.36314890686;-0.167248286458;0.0504517497085;-0.143433899918;1.34171758405;-0.868361103575;1.00016662469;0.231166991188;0.432456932155;-0.269325581881;0.406921000675;-0.391457238214;0.34010812998;1.74761544368;1.5759416848;1.20833951545;0.829912261587;0.37158872513;0.276112210657;0.208141978908;-0.300636231608;-0.347870820579;-0.492491841109;-0.900503769338;-0.994690253093;-1.10638633636;-1.25779447625;-1.40421577883;0.286821509781;-0.928175653146;-0.740043521049;0.56419778705;-0.411620758171;-0.121701056265;1.13733533002;-1.0133669979;-0.272711451675;0.0796839125679;-1.29089530285;1.01273999558;-1.9468665208;-1.20300039809;-1.50531663471;-0.422806951079;1.48490805656;-0.442057860231;-0.0745546558652;0.0519112467136;-0.84312803591;1.33006811599;0.447752401509;-0.0490178122082;1.19078130307;0.192045367542;0.554630891007;-0.183810340132;0.968643064418;0.29379877821;-1.63025187594;1.28730932031;0.848409181054;-0.600922530576;-1.57967097888;1.27850648117;-0.777421034433;-0.894317776892;-0.773044163897;0.545575575206;-0.588094870262;-0.223395673819;1.04713940581;-0.0233051835002;-1.60053225393;0.394642574633;-0.112283578795;-1.41312169342;-0.292639269228;-1.31745060808;-1.44202523637;0.278831986871;0.90804945204;-2.92315189546;1.15458153399
g45;0.32851202665;-1.42161685683;-1.08627507775;0.586804580807;-0.794412592321;1.64073028374;1.44394476004;-1.07211426213;-0.619052687822;0.35146618284;0.426543707236;1.24545416226;-0.0964816155976;0.458930017505;-0.997378554181;0.195004215026;-0.79257078731;-0.277867832351;-2.62979471555;-0.171671220543;-0.732777341413;-0.529293529404;0.309759275039;-0.280958458076;1.09622496445;2.0158882038;-0.954762199549;0.209610265435;-0.738661340336;1.1210463662;-0.208000672725;0.258363350138;0.424292689867;0.31725573917;-1.14364054801;0.702859738592;0.245692962108;0.500788492693;-0.448568539637;-0.800566872475;-1.19680697507;0.132507554797;-0.084284197051;0.642753835102;-1.48752018527;-0.209573284279;-0.122743298869;0.795183874484;0.851848041277;-1.92801655529;-0.178151685633;-0.0316586506548;-0.843101343791;-1.15609474164;0.682738039889;0.114356945338;-0.760402239759;0.00134328138389;-0.936661420747;0.42224457093;-0.266960872023;1.42204178982;-0.568269733214;-0.0784615085597;0.30610873273;-0.423038150473;-0.971623962459;-0.603932851772;-1.16766207087;0.171734175718;1.01507622683;0.419732202564;0.728033230482;0.715223301218;0.806027831213;2.16460450277;0.329482610061;-0.766181312974;-0.877872126469;-1.60241069554;0.687585194104;1.46132901566;-0.104159643193;-0.403912251588;-2.03464152308;-0.978393082093;-0.59619582377;0.163622792236;-1.43456091462;2.23634501901;-0.795231560682;1.65040156079;1.12295520443;-0.0498696432467;0.858786526485;0.8747047552;1.08084276582;0.0311146722184;-0.737691210014;0.47008762894
g46;0.445951341571;-0.923800752233;1.42497213448;-0.0655674286636;-1.5359828459;0.759049227233;-1.74859744355;0.893790534964;1.33389933006;0.151739742182;0.0909588542878;0.00711854101956;-1.39978657921;-0.865423875892;0.362204004191;-0.663210312141;-0.0452482080557;-0.313614546126;-1.18119974308;0.68534319298;-1.8772555861;0.00742565432621;-0.294902240899;0.501259167845;1.17394591575;0.695249768665;-0.805911377796;1.26508458933;0.26549514492;-0.433256943273;-1.2593341235;0.635444993806;1.09357494291;0.241108231753;-0.565663386986;2.00938986745;-0.698161671715;0.777797768274;-0.658566972568;-1.65039062908;-0.310531834274;-0.845958624356;-0.807446702955;-0.506368110023;-1.54000925932;-0.36117182479;-1.84220834891;0.76728037761;-1.11367572095;-1.03927120436;0.515690056739;-1.33791851299;1.60211653312;-0.171149836751;-1.6489190973;0.416742375834;-1.25156338089;0.602436559295;-0.325643367115;0.452970874728;0.441423537052;-0.813887148075;-0.487170724745;0.199966748024;-2.08620968739;0.526723050564;1.12382494989;-0.0179891026408;0.153070742123;-1.32238795271;-1.18084807373;-0.679257325721;-1.53496296959;-0.0299749707074;0.393745804499;-0.0077593122429;-0.543468751858;-0.888032104729;0.850044679013;-1.88980275248;0.208497119495;-0.0316974960918;-0.18311771071;-1.33925088047;0.160330767955;-1.56112384891;-2.24318594597;-0.625929068003;-0.218235604372;-2.49084551365;-1.83285168032;1.2955371109;-0.0792679491408;-1.9488017631;1.24985518164;1.40708295103;-1.47898895009;-2.12705684337;0.318470148764;0.919811930671
g47;0.389935459571;0.0857895693199;1.25969603617;0.137348719687;1.09228715554;-1.52163339352;0.179460701229;-0.497282464281;-1.56481565495;0.687118487039;0.14337092889;-0.884301328536;-1.54852905694;0.312283165606;-0.379178273038;0.45503575767;-0.382343527926;0.337938027438;-0.218507249691;-0.12807784581;-1.01291915731;-1.75867631158;1.54217755371;-0.509854803851;-2.90849936338;-2.0501799608;-0.819748689962;0.145699024325;0.943556861308;-0.154389505173;-0.810969201461;-0.837261720811;-0.36271831879;-0.216955530367;-1.32720362931;-0.506580583251;0.698000955763;0.354090691241;-0.25893608012;0.269918235085;1.3445579298;0.950643815864;-0.764608514763;1.22908292609;1.00222599393;0.408102195485;-0.748523408115;0.88568935834;-0.611529514018;1.90234620545;-0.339100740406;0.0516662530344;0.806981387972;0.265041902281;0.732307103611;0.14751321721;-1.13902773884;-0.568859518204;0.0391026280869;-1.38621676044;0.63278989152;1.03334650328;1.45412614716;-0.687129910023;0.545464801374;0.259682670925;0.640104032525;0.685729566396;-0.559952049096;1.10787871158;2.26315753481;0.319670157533;0.207977244619;1.31264468732;0.356919043526;-1.10782551896;1.94261469098;-0.0771839451855;1.55180284153;-0.36698904849;1.95122223895;-1.55649704881;0.951615036796;0.462278572128;-0.167268802601;-2.19586790166;-0.281626056379;-0.860825591437;1.14563589493;-0.969809120589;1.50060208949;-1.31309572953;1.37270062081;-0.778778655384;-0.207860210073;-0.920462416936;0.744524501246;-1.87561907348;1.00170465006;0.380912651149
g48;-0.368949548686;0.816456421665;1.10733891939;-1.53850070057;0.984486898619;1.35257533252;0.306219567133;-0.553786928405;-0.211930815738;-1.40707879768;0.331915303509;-1.85397492306;-1.00326283621;1.25506719573;0.545625512131;-0.761155323591;-0.485298215875;-1.19402334234;-1.47512517312;2.94262952884;-0.320351897463;-0.129922805394;-1.43986606566;-0.804070077816;0.0266661610711;-0.934284211306;1.65508871443;0.119287164553;0.0879962481748;-0.58402459241;0.292790583211;-0.877676562131;0.810237292767;0.282893711269;-0.166354725177;1.55148545449;1.21816930136;-0.0982808988695;-0.559640812288;-0.284817300374;0.329354160228;1.0731400626;-1.43091131729;0.603282246716;-1.06643696737;-0.118815106354;-1.47527576789;0.314722684547;1.59079595176;0.500801670566;-0.0464662171288;1.37637411036;1.20098805894;-0.527692194706;0.86142529373;0.935515270716;0.161219299536;0.0564350903014;-0.45199073035;-0.749541081473;-0.938652532291;-0.216651999872;-1.27271752858;1.11662878579;-0.101194704282;0.356782940949;-0.57966886462;0.470761284704;0.180466496048;0.773773067906;2.31290396089;0.614844144385;-0.974715730338;0.283179492368;0.766137070652;-0.236611162115;0.362434658146;2.12719687201;-0.161960663865;-0.140147112863;-0.579957273768;-0.92958285111;1.58954553672;-0.930103700237;0.200528548963;0.390330616713;1.0862169085;-0.372860027796;-0.647816229301;1.5539207143;-1.54848649325;0.240608233957;-0.137517702337;-0.787314347996;-2.36266293836;-1.90118154403;1.19556968643;-0.655893436594;0.792700991838;-0.102283706521
g49;2.35672805222;-0.47020230121;0.897841774019;-0.295050703266;-1.8742753135;1.46860860665;-0.846318179745;0.0472402422889;1.15769723493;-0.733821415675;-0.378960273204;0.230799470686;-1.32332473681;0.242253211302;-0.532676142713;-1.00103652768;0.329302677982;-0.407346740998;-0.302096694085;2.01882488202;-1.28436323385;0.544690826471;0.166014619351;0.7841066259;0.23773303285;0.184975570311;-1.25035489671;1.55616533081;0.931880156381;0.19043475977;-1.63965706721;-0.501395286681;-1.42528590528;-0.675482475541;1.47912949975;-1.66628994347;-0.865441981275;-0.119730701768;0.290744433474;-1.2623914398;0.923753221416;0.322093984264;1.00337500294;0.513730351551;0.329779626075;-0.2454775668;0.905683871551;-0.710139721757;0.197223760671;0.357150983002;1.96502495949;0.583070528612;1.5542946108;0.353549040034;0.288246121517;1.24502454784;-0.439270485119;-1.47212464163;-1.9045747015;-1.24980907605;1.0258491428;1.46017922682;-0.0181663960709;0.199728693735;0.126807290473;0.564087679462;0.118031732036;0.979882798111;0.806216814518;0.805781636323;-1.5080920813;1.18612286586;0.854843200864;-0.202554991766;2.17761815018;-1.04790664701;-0.47062900807;-0.560611738288;-0.948417592966;1.2839855166;-0.48083659807;1.35809224325;0.233213803573;0.298656017855;0.536695434444;-1.0073144285;0.772440410533;1.02544044536;-1.49023741048;0.115390220029;-0.639041903716;0.418088106428;0.382171173152;-0.771222714369;0.224202981777;-0.860439374539;1.31928565454;1.42420437416;-0.346963079609;-0.873641619374
g50;3.2382408089;-0.0493152458255;1.0458458384;0.492240792928;-0.428217139336;-1.90607568132;0.2105847577;0.455736680378;-0.727068368921;0.442084924677;0.753233230298;-0.182807711891;2.50780015708;0.701347998704;-0.503188923822;-0.920970916154;-0.722575393738;1.37450409898;0.420526922933;-0.392430643699;-2.36410771938;1.10629502551;1.85253508782;-0.87872373634;-0.763080704723;0.235032633765;-2.28455572689;1.68381909858;-0.252130818259;-0.278228303576;-0.855724734791;0.751702610018;-1.73511912798;-0.603835370004;-0.0175311836991;1.93052066724;1.07162800509;0.201864046542;-0.363716857966;-0.241862949068;-2.24369649309;-0.648567921625;0.464185478237;-1.22115373263;0.0144457922384;0.766195243846;-0.0712120300332;0.603450607163;-0.165288359075;0.712867569931;-1.57600613896;-0.554076876239;1.35185990296;0.998878680279;-0.0155228283405;-0.426839757724;0.71074457697;-0.686764955656;-1.6312401369;-0.600194320531;1.93210988681;0.664375109825;-1.46442157363;-0.243774614847;-1.88252675565;0.746527979705;0.722930655618;0.206842514108;1.76463348482;0.878598612544;-0.0466919581443;1.56392887949;0.904746720862;0.419844212066;-2.40269014881;-1.13440747577;2.30880502431;0.091354117443;0.213830626572;-0.245699253826;-0.918006376405;-0.683536111702;0.63162880406;-0.635830308976;-0.734733918181;1.11412632432;-1.36628022096;0.00774466659136;-1.44184732269;-0.19411919032;0.48426181587;-0.131762403366;-0.762063403509;0.405590673765;-1.16506563991;1.31205302816;-0.318291056725;0.532993580788;-1.17656915277;-1.28171060187
g51;0.588091539429;-1.06844030295;0.527905011942;-0.496199432091;-0.26358913713;1.09035568017;-0.535699492229;-0.00790952403343;0.484533761316;0.0210692047547;0.459484325438;-0.746966495377;-1.25240136354;-0.465678519873;0.426874171576;-1.57601501082;1.07605563291;-2.14170223938;0.456891513031;-0.635819796088;-0.842227697859;1.47399998987;0.515543334704;1.38637207861;-0.540030604414;-0.366793845886;-0.763823426029;-0.6879848776;1.46342300983;-0.0327022560111;-1.09804764406;-0.287809979689;-0.0839841442349;1.44619881533;0.88047282586;-0.184858732383;0.578766141761;-0.6876313509;-0.562434777114;0.778670856538;0.700700858559;0.902198668196;-0.77030202488;0.410494436308;0.468810103326;-0.970898479837;-0.825535089933;-2.67205092872;-1.05972256312;-0.299513198053;1.86967432759;0.190855892442;-0.243905903936;1.94326290911;-0.640327371294;0.0355976090753;1.82510288837;-0.56001324734;0.572008168895;-0.262648331342;-1.89260325158;-0.287058799304;-0.844557793257;0.707031313427;-1.46324777736;1.52146765763;-0.171238432053;0.447551221483;0.565560260524;-0.224516108272;0.456756924851;0.102420240922;-0.674002957502;0.17924661895;-0.235726296661;-1.8269462381;-0.310437771499;-0.550235649724;-1.06267018487;-2.46649861454;0.613771361149;0.298860584479;-0.268583667519;0.417644125844;0.174078337418;-0.316229126875;-1.70414210318;0.74261750357;-1.75560663803;-1.11636247954;-0.865721668791;1.08242566148;-1.76968119466;-0.393698660263;1.5343338214;-0.238983124734;-0.243602814342;-0.619018130998;1.39709486998;0.415838979993
g52;-0.381270642046;1.77218068883;-0.227270735929;1.14071904812;-0.666368591492;-0.710715234585;1.17731870928;-0.343040267855;1.98658897432;-1.46931734772;0.471821611629;-1.03327730455;0.945184806314;-1.68104723778;-1.00508240805;-0.656382902663;0.504180598543;-0.209635223812;0.502647034655;-0.711206829043;-1.07543385477;0.362928857185;-0.821510519553;1.50138232983;-1.39733345868;-1.4195770181;0.889322697006;1.16074294829;-0.302900731611;-0.876326570101;0.284146790932;0.49473437453;-0.0477154668482;-0.256562705711;0.81670885623;-0.229097957096;0.77519995148;1.2124374718;0.655581030777;0.030195514532;-0.857052205914;0.262815242752;-1.11777232607;0.421179485081;-0.137318122933;-0.0330694738059;0.888293878415;1.29989946417;0.0854638925247;-1.43456027232;0.64874397705;-0.382957944512;0.330855566239;0.0648756278628;0.959467429373;1.11826140551;0.577086132759;-0.158697886458;0.0283027860394;1.34687839364;-0.996486146605;1.04835783281;-0.63210089662;-0.198931075525;0.611422679111;0.197216103015;-0.751745093319;-0.957168059701;-0.212054709282;0.0759847568031;-1.07785878048;1.35396971696;-1.45047595933;1.82343435579;0.186830041582;1.66504140818;-0.560186029011;1.12597491925;1.91015958477;-0.733893827765;-1.76525731805;-0.891892925501;-0.261063691192;0.105637395789;0.180580675448;-0.293139351314;-0.354502165168;-0.340139799406;-0.190123896664;0.485523708397;-1.12984726097;0.252192920044;0.575821285698;-0.383711324909;-0.141042897627;-0.698179248042;-0.57787185437;-0.993664530228;-0.505720992585;-0.0370092209658
